prescription,sigma,nBH_over_n0,T_nuc_MeV
minimization,150.0,9.333442830069488,12.070859045063555
minimization,150.0,9.373246999368288,11.72901822889025
minimization,150.0,9.413044851547696,11.392245525027862
minimization,150.0,9.452842703727102,11.060337488665366
minimization,150.0,9.492640555906506,10.735533905868168
minimization,150.0,9.532438408085913,10.421340493076904
minimization,150.0,9.572242577384712,10.123003757914413
minimization,150.0,9.61204042956412,9.843801919763578
minimization,150.0,9.651838281743526,9.582159179840199
minimization,150.0,9.691636133922932,9.320414729635687
minimization,150.0,9.731440303221731,9.058268412843374
minimization,150.0,9.771238155401138,8.793989814474214
minimization,150.0,9.811036007580544,8.527640608706056
minimization,150.0,9.85083385975995,8.260143328964297
minimization,150.0,9.89063802905875,7.99373440323694
minimization,150.0,9.930435881238155,7.733930634958209
minimization,150.0,9.970233733417562,7.490367375711378
minimization,150.0,10.010031585596968,7.265580234428057
minimization,150.0,10.049835754895767,7.057861068730873
minimization,150.0,10.089633607075173,6.863168172859039
minimization,150.0,10.12943145925458,6.677272142787451
minimization,150.0,10.169229311433986,6.495834775858257
minimization,150.0,10.209027163613394,6.3147249541217265
minimization,150.0,10.248831332912193,6.126183553021024
minimization,150.0,10.288629185091597,5.927904186738285
minimization,150.0,10.328427037271004,5.712090991606299
minimization,150.0,10.36822488945041,5.481579586659903
minimization,150.0,10.40802905874921,5.248940584131016
minimization,150.0,10.447826910928617,5.030638091418286
minimization,150.0,10.487624763108023,4.8372906950317835
minimization,150.0,10.52742261528743,4.671261152515224
minimization,150.0,10.567226784586229,4.530355217479148
minimization,150.0,10.607024636765635,4.433625629895676
minimization,150.0,10.646822488945041,4.346949633234904
minimization,150.0,10.686620341124447,4.263553103458
minimization,150.0,10.726424510423248,4.182315544722837
minimization,150.0,10.766222362602655,4.102471725286667
minimization,150.0,10.806020214782059,4.023187015076737
minimization,150.0,10.845818066961465,3.9438791187424904
minimization,150.0,10.885615919140871,3.8635348519340345
minimization,150.0,10.925420088439672,3.7811342007899382
minimization,150.0,10.965217940619079,3.6959674152279125
minimization,150.0,11.005015792798485,3.6072008111881297
minimization,150.0,11.044813644977891,3.51430951995756
minimization,150.0,11.08461781427669,3.417050027984911
minimization,150.0,11.124415666456096,3.3155191584504666
minimization,150.0,11.164213518635503,3.210095913567431
minimization,150.0,11.204011370814909,3.101698362826616
minimization,150.0,11.243815540113708,2.9918953948702867
minimization,150.0,11.283613392293114,2.882406656514811
minimization,150.0,11.32341124447252,2.775993115843953
minimization,150.0,11.363209096651927,2.6737170432385153
minimization,150.0,11.403006948831333,2.577020264205006
minimization,150.0,11.442811118130132,2.4869244094207636
minimization,150.0,11.482608970309538,2.4039203851192465
minimization,150.0,11.522406822488946,2.3284794191864457
minimization,150.0,11.562204674668353,2.2601113524390586
minimization,150.0,11.602008843967152,2.1986220526009213
minimization,150.0,11.641806696146556,2.143049033345023
minimization,150.0,11.681604548325963,2.092603554578481
minimization,150.0,11.72140240050537,2.046675811782587
minimization,150.0,11.76120656980417,2.0049782307592166
minimization,150.0,11.801004421983576,1.9670306080992386
minimization,150.0,11.840802274162982,1.9323220873598694
minimization,150.0,11.880600126342388,1.9004128108079394
minimization,150.0,11.920404295641188,1.8709742169488173
minimization,150.0,11.960202147820594,1.8437059996617453
minimization,150.0,12.0,1.8183836849970232
